date,SPY,TLT,GLD,BTC-USD
2024-03-14,501.158356,84.776466,200.350006,71396.593750
2024-03-15,497.717041,84.749100,199.710007,69403.773438
2024-03-18,500.675049,84.493797,200.029999,67548.593750
2024-03-19,503.457397,84.730873,199.800003,61912.773438
2024-03-20,508.114014,84.703506,202.179993,67913.671875
2024-03-21,509.793182,84.885880,201.970001,65491.390625
2024-03-22,508.826721,85.697464,200.350006,63778.761719
2024-03-25,507.420868,85.268867,200.990005,69958.812500
2024-03-26,506.483704,85.505943,201.639999,69987.835938
2024-03-27,510.740143,86.353996,203.100006,69455.343750
2024-03-28,510.642517,86.281052,205.720001,70744.953125
2024-04-01,509.754028,84.672676,207.820007,69702.148438
2024-04-02,506.513062,84.206070,210.889999,65446.972656
2024-04-03,507.069427,84.187790,212.740005,65980.812500
2024-04-04,500.880096,84.791611,211.520004,68508.843750
2024-04-05,506.112701,83.611412,215.139999,67837.640625
2024-04-08,506.395813,83.602242,216.479996,71631.359375
2024-04-09,506.981567,84.379906,217.669998,69139.015625
2024-04-10,501.905121,82.541008,215.610001,70587.882812
2024-04-11,505.692993,82.165878,219.800003,70060.609375
2024-04-12,498.712830,82.605042,216.889999,67195.867188
2024-04-15,492.464935,81.324203,220.949997,63426.210938
2024-04-16,491.566711,80.784416,221.220001,63811.863281
2024-04-17,488.657532,81.680992,219.589996,61276.691406
2024-04-18,487.652039,81.269295,220.339996,63512.753906
2024-04-19,483.395630,81.562073,221.029999,63843.570312
2024-04-22,487.847290,81.424812,215.570007,66837.679688
2024-04-23,493.636353,81.452271,215.039993,66407.273438
2024-04-24,493.402069,80.875900,214.639999,64276.898438
2024-04-25,491.527679,80.308662,215.919998,64481.707031
2024-04-26,496.184387,80.729530,216.619995,63755.320312
2024-04-29,497.941650,81.406532,216.179993,63841.121094
2024-04-30,490.053589,80.711212,211.869995,60636.855469
2024-05-01,488.462341,81.306129,213.789993,58254.011719
2024-05-02,493.031097,81.655045,213.130005,59123.433594
2024-05-03,499.142395,82.481285,212.960007,62889.835938
2024-05-06,504.296997,82.802612,215.199997,63161.949219
2024-05-07,504.853424,83.307579,214.210007,62334.816406
2024-05-08,504.902222,82.802612,213.580002,61187.941406
2024-05-09,507.811432,83.206573,216.949997,63049.960938
2024-05-10,508.465485,82.738388,218.710007,60792.777344
2024-05-13,508.533813,82.949516,216.259995,62901.449219
2024-05-14,510.867035,83.417755,218.089996,61552.789062
2024-05-15,517.193115,84.556198,220.889999,66267.492188
2024-05-16,516.128906,84.473549,220.029999,65231.582031
2024-05-17,516.870972,83.904335,223.660004,67051.875000
2024-05-20,517.466492,83.656471,224.559998,71448.195312
2024-05-21,518.735596,84.087944,224.229996,70136.531250
2024-05-22,517.242004,84.188950,220.110001,69122.335938
2024-05-23,513.463867,83.647278,215.720001,67929.562500
2024-05-24,516.861145,83.895149,215.919998,68526.101562
2024-05-28,517.222412,82.692451,218.190002,68296.218750
2024-05-29,513.600464,81.691757,216.160004,67578.093750
2024-05-30,510.193481,82.481285,216.570007,68364.992188
2024-05-31,514.840271,83.041313,215.300003,67491.414062
2024-06-03,515.260132,84.384483,217.220001,68804.781250
2024-06-04,515.836182,85.370209,215.270004,70567.765625
2024-06-05,521.966858,85.996651,217.820007,71082.820312
2024-06-06,521.957092,85.867645,219.429993,70757.164062
2024-06-07,521.322632,84.292351,211.600006,69342.585938
2024-06-10,522.933289,83.730392,213.539993,69512.281250
2024-06-11,524.192749,84.596382,214.149994,67332.031250
2024-06-12,528.498047,85.232002,214.720001,68241.187500
2024-06-13,529.562073,86.484871,212.970001,66756.398438
2024-06-14,529.884216,87.212654,215.729996,66011.093750
2024-06-17,534.101562,86.346703,214.610001,66490.296875
2024-06-18,535.458618,87.138947,215.470001,65140.746094
2024-06-20,534.003967,86.558571,218.160004,64828.656250
2024-06-21,533.288086,86.558571,214.779999,64096.199219
2024-06-24,531.554443,86.908646,215.630005,60277.414062
2024-06-25,533.601440,87.056030,214.559998,61804.640625
2024-06-26,534.267456,85.812386,212.580002,60811.277344
2024-06-27,535.109741,86.153229,214.990005,61604.800781
2024-06-28,533.004028,84.550316,215.009995,60320.136719
2024-07-01,534.100952,83.091064,215.570007,62851.980469
2024-07-02,537.695251,83.737991,215.559998,62029.015625
2024-07-03,540.094849,84.837738,217.990005,60173.921875
2024-07-05,543.209290,85.540070,220.929993,56662.375000
2024-07-08,543.836060,85.724922,218.190002,56705.097656
2024-07-09,544.365051,85.346024,218.559998,58009.226562
2024-07-10,549.751648,85.613998,219.360001,57742.496094
2024-07-11,545.011292,86.445747,223.250000,57344.914062
2024-07-12,548.448975,86.815422,223.110001,57899.464844
2024-07-15,549.957275,85.817307,223.830002,64870.152344
2024-07-16,553.218567,87.027962,228.289993,65097.148438
2024-07-17,545.461792,87.046463,227.229996,64118.792969
2024-07-18,541.270020,86.381081,225.779999,63974.066406
2024-07-19,537.675659,85.872772,221.729996,66710.156250
2024-07-22,543.219116,85.623245,221.800003,67585.250000
2024-07-23,542.366943,85.503120,222.580002,65927.671875
2024-07-24,530.075623,84.578957,221.800003,65372.132812
2024-07-25,527.313782,85.272072,218.330002,65777.226562
2024-07-26,533.219421,85.937469,220.630005,67912.062500
2024-07-29,533.532898,86.399544,220.320007,66819.914062
2024-07-30,530.829773,86.732224,222.520004,66201.015625
2024-07-31,539.458191,87.619415,226.550003,64619.250000
2024-08-01,531.818970,88.375137,225.770004,65357.500000
2024-08-02,521.917297,91.129028,225.339996,61415.066406
2024-08-05,506.717133,91.611183,222.479996,53991.457031
2024-08-06,511.388855,89.561989,220.699997,56034.316406
2024-08-07,507.970764,88.931473,220.550003,55027.460938
2024-08-08,519.713684,88.384392,224.009995,61710.136719
2024-08-09,522.005493,89.256004,224.559998,60880.113281
2024-08-12,522.279724,89.580536,228.410004,59354.515625
2024-08-13,530.868896,90.201782,228.059998,60609.566406
2024-08-14,532.543762,90.767395,226.199997,58737.269531
2024-08-15,541.671631,90.034882,226.910004,57560.097656
2024-08-16,542.885986,90.350166,231.990005,58894.105469
2024-08-19,548.076843,90.767395,231.610001,59493.453125
2024-08-20,547.185669,91.490662,232.460007,59012.792969
2024-08-21,549.066040,91.546295,232.149994,61175.191406
2024-08-22,544.756714,90.637604,229.369995,60381.914062
2024-08-23,550.544922,91.231033,232.020004,64094.355469
2024-08-26,549.232483,90.999214,232.759995,62880.660156
2024-08-27,549.986633,90.841583,233.389999,59504.132812
2024-08-28,546.793823,90.730316,231.750000,59027.625000
2024-08-29,546.842773,90.433594,232.949997,59388.179688
2024-08-30,552.062927,89.469261,231.289993,59119.476562
2024-09-03,540.702087,90.932564,230.289993,57431.023438
2024-09-04,539.595215,92.104691,230.429993,57971.539062
2024-09-05,538.282898,92.625633,232.350006,56160.488281
2024-09-06,529.223572,92.616325,230.630005,53948.753906
2024-09-09,535.148865,93.016342,231.600006,57019.535156
2024-09-10,537.479858,93.667534,232.619995,57648.710938
2024-09-11,542.993713,93.593071,232.250000,57343.171875
2024-09-12,547.567566,93.155869,236.330002,58127.011719
2024-09-13,550.427368,93.407043,238.679993,60571.300781
2024-09-16,551.240295,94.262878,238.660004,58192.507812
2024-09-17,551.465576,93.807068,237.339996,60308.539062
2024-09-18,549.830017,92.644249,235.509995,61649.679688
2024-09-19,559.212524,92.337257,239.169998,62940.457031
2024-09-20,558.245911,91.983749,242.210007,63192.976562
2024-09-23,559.640747,91.788414,242.679993,63329.800781
2024-09-24,561.242065,91.769798,246.070007,64301.968750
2024-09-25,560.004333,91.006996,245.729996,63143.144531
2024-09-26,562.224487,91.220947,246.979996,65181.019531
2024-09-27,561.409119,91.695374,245.020004,65790.664062
2024-09-30,563.658813,91.258163,243.059998,63329.500000
2024-10-01,558.609314,91.917038,245.610001,60837.007812
2024-10-02,558.845093,91.142441,245.660004,60632.785156
2024-10-03,557.823425,90.283836,245.490005,60759.402344
2024-10-04,562.892578,89.173256,245.000000,62067.476562
2024-10-07,557.803772,88.501289,244.169998,62236.660156
2024-10-08,563.079285,88.650627,242.369995,62131.968750
2024-10-09,566.979370,88.146667,241.050003,60582.101562
2024-10-10,565.987122,87.801346,242.820007,60274.500000
2024-10-11,569.376404,87.446709,245.470001,62445.089844
2024-10-14,574.032898,87.512039,245.070007,66046.125000
2024-10-15,569.572815,88.575958,245.919998,67041.109375
2024-10-16,572.048462,88.949265,247.149994,67612.718750
2024-10-17,572.097595,87.540047,248.630005,67399.835938
2024-10-18,574.298157,87.605370,251.270004,68418.789062
2024-10-21,573.355042,86.074814,251.220001,67367.851562
2024-10-22,573.050537,86.158806,253.929993,67361.406250
2024-10-23,567.814331,85.925491,250.869995,66432.195312
2024-10-24,569.042297,86.476105,252.800003,68161.054688
2024-10-25,568.845825,85.990822,253.320007,66642.414062
2024-10-28,570.604431,85.757500,253.330002,69907.757812
2024-10-29,571.527832,85.888153,256.089996,72720.492188
2024-10-30,569.798767,86.140144,257.500000,72339.539062
2024-10-31,558.629028,86.280128,253.509995,70215.187500
2024-11-01,560.986755,85.063728,252.470001,69482.468750
2024-11-04,559.778320,86.384071,252.830002,67811.507812
2024-11-05,566.547119,86.842911,253.399994,69359.562500
2024-11-06,580.634705,84.464409,245.699997,75639.078125
2024-11-07,585.124146,85.522583,249.649994,75904.859375
2024-11-08,587.658752,86.608810,247.960007,76545.476562
2024-11-11,588.218628,86.187431,242.139999,88701.484375
2024-11-12,586.391479,84.895187,240.050003,87955.812500
2024-11-13,586.676331,84.089867,237.630005,90584.164062
2024-11-14,582.903870,84.576797,237.009995,87250.429688
2024-11-15,575.437683,84.352051,236.589996,91066.007812
2024-11-18,577.795471,84.501869,241.089996,90542.640625
2024-11-19,579.907593,84.932625,243.250000,92343.789062
2024-11-20,580.104065,84.661079,244.619995,94339.492188
2024-11-21,583.218323,84.595520,246.660004,98504.726562
2024-11-22,585.025940,84.642357,249.839996,98997.664062
2024-11-25,587.010437,86.833557,242.479996,93102.296875
2024-11-26,590.075500,86.496452,242.949997,91985.320312
2024-11-27,588.287415,87.095749,243.490005,95962.531250
2024-11-29,591.942017,87.994705,245.589996,97461.523438
2024-12-02,593.002991,88.206131,243.440002,95865.304688
2024-12-03,593.278015,87.445000,243.929993,96002.164062
2024-12-04,596.961975,88.384674,244.669998,98768.531250
2024-12-05,595.979614,88.563210,242.860001,96593.570312
2024-12-06,597.109314,88.694756,242.949997,99920.710938
2024-12-09,594.034424,87.877251,245.360001,97432.718750
2024-12-10,592.187561,87.463799,248.589996,96675.429688
2024-12-11,596.765564,86.636887,250.960007,101173.031250
2024-12-12,593.690674,85.584473,247.279999,100043.000000
2024-12-13,593.572754,84.710587,244.289993,101459.257812
2024-12-16,596.107300,84.964294,244.880005,106029.718750
2024-12-17,593.651306,85.171005,243.940002,106140.601562
2024-12-18,575.958435,84.106003,239.259995,100041.539062
2024-12-19,575.781555,82.832542,239.600006,97490.953125
2024-12-20,582.697327,83.304192,242.100006,97755.929688
2024-12-23,586.186707,82.540100,240.960007,94686.242188
2024-12-24,592.702087,82.889153,241.440002,98676.093750
2024-12-26,592.741638,82.841965,243.070007,95795.515625
2024-12-27,586.502075,82.162788,241.399994,94164.859375
2024-12-30,579.809143,82.823112,240.630005,92643.210938
2024-12-31,577.699768,82.379745,242.130005,93429.203125
2025-01-02,576.280334,82.606140,245.419998,96886.875000
2025-01-03,583.485840,82.342010,243.490005,98107.429688
2025-01-06,586.847107,81.974136,243.190002,102078.085938
2025-01-07,580.213379,81.049667,244.559998,96922.703125
2025-01-08,581.060913,81.153427,245.860001,95043.523438
2025-01-10,572.189636,80.615753,248.210007,94701.453125
2025-01-13,573.076843,80.587456,245.740005,94516.523438
2025-01-14,573.865356,80.455391,247.029999,96534.046875
2025-01-15,584.303955,81.842056,248.880005,100504.492188
2025-01-16,583.180298,82.106194,250.600006,99756.906250
2025-01-17,589.035339,82.247681,249.270004,104462.039062
2025-01-21,594.427063,82.983467,253.130005,106146.265625
2025-01-22,597.768555,82.549538,254.429993,103653.070312
2025-01-23,601.031311,81.908089,254.070007,103960.171875
2025-01-24,599.276672,82.275978,255.649994,104819.484375
2025-01-27,590.799744,83.247589,252.990005,102087.687500
2025-01-28,595.876099,83.191002,255.179993,101332.476562
2025-01-29,593.204834,83.021217,254.199997,103703.210938
2025-01-30,596.388611,83.332489,258.049988,104735.304688
2025-01-31,593.214661,82.785355,258.559998,102405.023438
2025-02-03,589.222534,83.459419,259.940002,101405.421875
2025-02-04,593.175232,83.715019,262.500000,97871.820312
2025-02-05,595.580322,85.097160,264.130005,96615.445312
2025-02-06,597.650330,85.059311,263.429993,96593.296875
2025-02-07,592.179749,84.510231,263.899994,96529.085938
2025-02-10,596.201294,84.254623,268.369995,97437.554688
2025-02-11,596.654785,83.715019,267.390015,95747.429688
2025-02-12,594.732605,82.579010,267.670013,97885.859375
2025-02-13,601.011597,83.951683,270.309998,96623.867188
2025-02-14,600.982056,84.396614,266.290009,97508.968750
2025-02-18,602.746338,83.402603,270.700012,95539.546875
2025-02-19,604.165833,83.506744,270.850006,96635.609375
2025-02-20,601.652283,83.819160,270.989990,98333.937500
2025-02-21,591.361572,84.832115,270.739990,96125.546875
2025-02-24,588.670654,85.078247,272.209991,91418.171875
2025-02-25,585.743042,86.545578,268.619995,88736.171875
2025-02-26,586.038696,87.056793,269.029999,84347.023438
2025-02-27,576.684448,86.441444,264.929993,84704.226562
2025-02-28,585.683899,87.501740,263.269989,84373.007812
2025-03-03,575.422791,87.910088,266.739990,86065.671875
2025-03-04,568.611572,86.827492,269.059998,87222.195312
2025-03-05,574.722961,86.134232,269.619995,90623.562500
2025-03-06,564.520996,85.849327,268.250000,89961.726562
2025-03-07,567.685059,85.573952,268.390015,86742.671875
2025-03-10,552.564392,86.466614,266.040009,78532.000000
2025-03-11,547.970947,85.849327,269.160004,82862.210938
2025-03-12,550.878784,85.336525,270.329987,83722.359375
2025-03-13,543.535339,86.086739,275.130005,81066.703125
2025-03-14,554.762451,85.630905,275.239990,83969.101562
2025-03-17,559.040405,86.058250,276.730011,84075.687500
2025-03-18,552.998108,86.143723,279.959991,82718.500000
2025-03-19,559.020691,86.590073,281.109985,86854.226562
2025-03-20,557.404175,86.647057,280.750000,84167.195312
2025-03-21,557.588074,86.134232,278.489990,84043.242188
2025-03-24,567.573608,85.251053,277.250000,87498.914062
2025-03-25,568.937988,85.241547,278.470001,87471.703125
2025-03-26,562.145874,84.681252,278.239990,86900.882812
2025-03-27,560.652954,84.434334,281.970001,87177.101562
2025-03-28,549.362366,85.602425,284.059998,84353.148438
2025-03-31,553.050049,86.447617,288.140015,82548.914062
2025-04-01,554.612122,87.196739,287.570007,85169.171875
2025-04-02,558.122009,87.139542,288.160004,82485.710938
2025-04-03,530.617188,87.539848,286.420013,83102.828125
2025-04-04,499.553345,88.492912,279.720001,83843.804688
2025-04-07,498.663544,85.824310,273.709991,79235.335938
2025-04-08,490.853119,84.204086,275.200012,76271.953125
2025-04-09,542.402161,84.699692,285.380005,82573.953125
2025-04-10,518.634583,82.364647,292.350006,79626.140625
2025-04-11,527.888489,82.812584,297.929993,83404.835938
2025-04-14,533.009766,83.403519,296.230011,84542.390625
2025-04-15,531.516907,83.698959,297.779999,83668.992188
2025-04-16,519.702393,84.165962,307.470001,84033.867188
2025-04-17,520.443848,83.422546,306.119995,84895.750000
2025-04-21,508.055847,81.964371,315.589996,87518.906250
2025-04-22,521.274353,82.421837,311.109985,93441.890625
2025-04-23,529.351685,83.222404,303.649994,93699.109375
2025-04-24,540.494019,84.099251,308.070007,93943.796875
2025-04-25,544.399231,84.718750,304.730011,94720.500000
2025-04-28,544.606873,85.252464,309.070007,94978.750000
2025-04-29,548.037537,85.967247,306.059998,94284.789062
2025-04-30,548.255066,85.271530,303.769989,94207.312500
2025-05-01,552.140503,84.839165,297.459991,96492.335938
2025-05-02,560.336487,83.920845,297.980011,96910.070312
2025-05-05,557.123413,83.452103,306.880005,94748.054688
2025-05-06,552.466736,83.729523,315.480011,96802.476562
2025-05-07,554.790161,84.083450,310.750000,97032.320312
2025-05-08,558.655884,83.146011,304.630005,103241.460938
2025-05-09,557.943970,83.270370,306.839996,102970.851562
2025-05-12,576.382629,82.495529,298.190002,102812.953125
2025-05-13,580.189026,82.160728,299.459991,104169.812500
2025-05-14,580.930481,81.615479,293.160004,103539.414062
2025-05-15,583.768005,82.332901,297.839996,103744.640625
2025-05-16,587.465515,82.552933,294.239990,103489.289062
2025-05-19,588.108154,82.313774,298.029999,105606.179688
2025-05-20,586.130859,81.720695,303.579987,106791.085938
2025-05-21,576.254089,80.324089,305.820007,109678.078125
2025-05-22,576.481506,80.744987,303.109985,111673.281250
2025-05-23,572.546570,80.878906,309.750000,107287.796875
2025-05-27,584.450195,82.007683,304.500000,108994.640625
2025-05-28,581.068909,81.653732,303.809998,107802.328125
2025-05-29,583.362610,82.409447,305.609985,105641.757812
2025-05-30,582.710083,82.533791,303.600006,103998.570312
2025-06-02,585.992432,81.765663,311.670013,105881.531250
2025-06-03,589.334106,81.621674,308.910004,105432.468750
2025-06-04,589.175964,82.946663,310.899994,104731.984375
2025-06-05,586.328552,83.004257,309.329987,101575.953125
2025-06-06,592.349548,81.948105,305.179993,104390.343750
2025-06-09,592.883484,82.034515,306.619995,110294.101562
2025-06-10,596.244873,82.456970,306.709991,110257.234375
2025-06-11,594.544434,82.706619,308.369995,108686.625000
2025-06-12,596.907288,83.695557,312.200012,105929.054688
2025-06-13,590.233826,82.889053,316.290009,106090.968750
2025-06-16,595.849426,82.053719,311.779999,106796.757812
2025-06-17,590.757874,83.052277,311.940002,104601.117188
2025-06-18,590.668884,83.196289,310.260010,104883.328125
2025-06-20,589.281616,83.042648,310.130005,103309.601562
2025-06-23,595.102234,83.311508,311.079987,105577.773438
2025-06-24,601.676514,83.916397,306.190002,106045.632812
2025-06-25,602.013611,84.022011,307.119995,107361.257812
2025-06-26,606.723633,84.444466,306.779999,106960.000000
2025-06-27,609.738098,83.906792,301.220001,107088.429688
2025-06-30,612.653381,84.732513,304.829987,107135.335938
2025-07-01,612.455078,84.942612,307.549988,105698.281250
2025-07-02,615.231506,84.402924,309.250000,108859.320312
2025-07-03,620.080383,83.815056,307.140015,109647.976562
2025-07-07,615.459534,83.015160,307.369995,108299.851562
2025-07-08,615.122437,82.909142,304.160004,108950.273438
2025-07-09,618.811096,83.776497,305.519989,111326.554688
2025-07-10,620.556335,83.834320,306.200012,115987.203125
2025-07-11,618.374817,82.677856,309.140015,117516.992188
2025-07-14,619.554810,82.504379,308.010010,119849.703125
2025-07-15,616.907288,81.926163,306.730011,117777.187500
2025-07-16,618.969727,82.041794,308.260010,118738.507812
2025-07-17,622.757629,82.022522,307.589996,119289.843750
2025-07-18,622.301453,82.147812,308.390015,118003.226562
2025-07-21,623.481506,82.880241,313.130005,117439.539062
2025-07-22,623.570740,83.381371,316.100006,119995.414062
2025-07-23,628.875793,82.918785,312.179993,118754.960938
2025-07-24,629.083923,82.774231,310.269989,118368.000000
2025-07-25,631.741394,83.294640,307.399994,117635.882812
2025-07-28,631.582825,82.754959,305.410004,117924.476562
2025-07-29,629.916931,84.152351,306.250000,117922.148438
2025-07-30,629.123657,83.718689,300.959991,117831.187500
2025-07-31,626.763672,83.766861,302.959991,115758.203125
2025-08-01,616.490784,84.957748,309.109985,113320.085938
2025-08-04,625.861267,85.189903,310.910004,115071.882812
2025-08-05,622.688232,85.451111,311.160004,114141.445312
2025-08-06,627.457764,84.957748,310.500000,115028.000000
2025-08-07,626.932190,84.812630,313.119995,117496.898438
2025-08-08,631.820801,84.445015,313.049988,116688.726562
2025-08-11,630.571350,84.541748,308.549988,118731.445312
2025-08-12,637.284424,84.116081,308.269989,120172.906250
2025-08-13,639.465881,84.812630,309.209991,123344.062500
2025-08-14,639.525452,84.183815,307.250000,118359.578125
2025-08-15,638.028137,83.584023,307.429993,117398.351562
2025-08-18,637.889282,83.342186,306.950012,116252.312500
2025-08-19,634.428650,83.825867,305.269989,112831.179688
2025-08-20,632.742981,84.009666,308.359985,114274.742188
2025-08-21,630.204468,83.593712,307.290009,112419.031250
2025-08-22,639.882324,84.212837,310.579987,116874.085938
2025-08-25,637.066284,83.970985,309.829987,110124.351562
2025-08-26,639.733582,83.922615,312.079987,111802.656250
2025-08-27,641.191284,83.825867,312.709991,111222.062500
2025-08-28,643.461975,84.377289,315.029999,112544.804688
2025-08-29,639.624573,83.777519,318.070007,108410.835938
2025-09-02,634.884766,83.154060,325.589996,111200.585938
2025-09-03,638.325562,84.066879,328.140015,111723.210938
2025-09-04,643.660278,84.707794,326.690002,110723.601562
2025-09-05,641.796143,85.999344,331.049988,110650.984375
2025-09-08,643.372742,87.145226,334.820007,112071.429688
2025-09-09,644.860168,86.649971,334.059998,111530.546875
2025-09-10,646.724365,87.145226,335.260010,113955.359375
2025-09-11,652.098816,87.727882,334.760010,115507.539062
2025-09-12,651.880554,87.349152,335.420013,116101.578125
2025-09-15,655.351135,87.553085,338.910004,115444.875000
2025-09-16,654.448853,87.737579,339.589996,116843.187500
2025-09-17,653.635681,87.514244,336.970001,116468.507812
2025-09-18,656.689880,86.611122,335.619995,117137.203125
2025-09-19,659.942322,86.446037,339.179993,115688.859375
2025-09-22,663.064575,86.135292,345.049988,112748.507812
2025-09-23,659.455139,86.737373,346.459991,112014.500000
2025-09-24,657.356995,86.407211,343.320007,113328.632812
2025-09-25,654.324280,86.407211,344.750000,109049.289062
2025-09-26,658.072998,86.329514,346.739990,109712.828125
2025-09-29,659.922424,87.038406,352.459991,114400.382812
2025-09-30,662.408264,86.785927,355.470001,114056.085938
2025-10-01,664.665405,87.010056,356.029999,118648.929688
2025-10-02,665.430969,87.263420,354.790009,120681.257812
2025-10-03,665.421143,87.097755,357.640015,122266.531250
2025-10-06,667.807495,86.405884,364.380005,124752.531250
2025-10-07,665.331604,86.902878,366.260010,121451.382812
2025-10-08,669.299011,86.971077,372.299988,123354.867188
2025-10-09,667.360046,86.902878,365.429993,121705.585938
2025-10-10,649.322754,88.306091,369.119995,113214.367188
2025-10-13,659.286011,88.257370,378.089996,115271.078125
2025-10-14,658.480591,88.539970,380.790009,113118.664062
2025-10-15,661.403931,88.345078,387.390015,110783.164062
2025-10-16,656.899597,89.007713,396.450012,108186.039062
2025-10-17,660.628418,88.871284,388.989990,106467.789062
2025-10-20,667.499268,89.212349,403.149994,110588.929688
2025-10-21,667.489319,89.650864,377.239990,108476.890625
2025-10-22,664.019104,89.709320,377.279999,107688.585938
2025-10-23,667.956665,89.095413,378.790009,110069.726562
2025-10-24,673.415588,89.134392,377.519989,111033.921875
2025-10-27,681.360352,89.436470,367.010010,114119.328125
2025-10-28,683.170044,89.670341,364.380005,112956.164062
2025-10-29,683.498230,88.764099,363.000000,110055.304688
2025-10-30,675.981018,88.247620,370.130005,108305.546875
2025-10-31,678.198303,87.984520,368.119995,109556.164062
2025-11-03,679.471130,87.764473,368.779999,106547.523438
2025-11-04,671.416992,87.960083,362.320007,101590.523438
2025-11-05,673.743713,87.001640,366.510010,103891.835938
2025-11-06,666.514893,87.784042,366.070007,101301.289062
2025-11-07,667.171082,87.598213,368.309998,103372.406250
2025-11-10,677.581848,87.578659,378.380005,105996.593750
2025-11-11,679.132996,87.979630,379.869995,102997.468750
2025-11-12,679.510925,88.136116,385.989990,101663.187500
2025-11-13,668.235107,87.412399,382.869995,99697.492188
2025-11-14,668.125671,86.913628,375.959991,94397.789062
2025-11-17,661.901123,87.128777,371.649994,92093.875000
2025-11-18,656.342773,87.099434,374.350006,92948.875000
2025-11-19,658.878357,86.923401,374.959991,91465.992188
2025-11-20,648.835571,87.265709,374.850006,86631.898438
2025-11-21,655.298767,87.529762,374.269989,85090.687500
2025-11-24,664.943787,88.028534,380.200012,88270.562500
2025-11-25,671.198242,88.253471,380.079987,87341.890625
2025-11-26,675.831848,88.644661,383.119995,90518.367188
2025-11-28,679.520813,88.224129,387.880005,90919.265625
2025-12-01,676.418457,87.125854,389.750000,86321.570312
2025-12-02,677.671387,87.165108,387.239990,91350.203125
2025-12-03,680.018005,87.410477,386.880005,93527.804688
2025-12-04,680.515137,86.939377,387.130005,92141.625000
2025-12-05,681.807800,86.536957,386.440002,89387.757812
2025-12-08,679.759460,86.252327,385.420013,90640.203125
2025-12-09,679.172791,86.340668,387.399994,92691.710938
2025-12-10,683.677185,86.674370,389.049988,92020.945312
2025-12-11,685.268066,86.556595,393.239990,92511.335938
2025-12-12,677.900085,85.722336,395.440002,90270.414062
2025-12-15,676.875854,85.781227,395.799988,86419.781250
2025-12-16,675.026428,86.252327,395.890015,87843.984375
2025-12-17,667.598694,86.173820,399.290009,86143.757812
2025-12-18,672.639954,86.586037,398.570007,85462.507812
2025-12-19,678.736389,86.262863,399.019989,88103.382812
2025-12-22,682.964844,86.075653,408.230011,88490.015625
2025-12-23,686.086304,86.213593,413.640015,87414.000000
2025-12-24,688.499695,86.735802,411.929993,87611.960938
2025-12-26,688.429871,86.450058,416.739990,87301.429688
2025-12-29,685.976562,86.775215,398.600006,87138.140625
2025-12-30,685.138916,86.568306,398.890015,88430.132812
2025-12-31,680.062744,85.878601,396.309998,87508.828125
2026-01-02,681.309326,85.750504,398.279999,89944.695312
2026-01-05,685.846924,86.174187,408.760010,93882.554688
2026-01-06,689.925781,85.996826,413.179993,93729.031250
2026-01-07,687.701904,86.499329,409.230011,91308.054688
2026-01-08,687.632080,86.065804,411.489990,91027.125000
2026-01-09,692.179626,86.637283,414.470001,90513.101562
2026-01-12,693.266663,86.381104,422.230011,91192.992188
2026-01-13,691.880493,86.528893,421.630005,95321.781250
2026-01-14,688.479736,87.031403,425.940002,96929.328125
2026-01-15,690.354614,87.011688,423.329987,95551.187500
2026-01-16,689.776184,86.509186,421.290009,95525.117188
2026-01-20,675.734558,85.376099,437.230011,88310.906250
2026-01-21,683.533264,86.026390,443.600006,89376.960938
2026-01-22,687.103516,86.400803,451.790009,89462.453125
2026-01-23,687.352783,86.637283,458.000000,89503.875000
2026-01-26,690.843262,87.051094,464.700012,88267.140625
2026-01-27,693.595764,86.509186,476.100006,89102.570312
2026-01-28,693.525940,86.312126,494.559998,89184.570312
2026-01-29,692.149719,86.331841,495.899994,84561.585938
2026-01-30,690.085327,85.849030,444.950012,84128.656250
2026-02-02,693.515991,85.603752,427.130005,78688.765625
2026-02-03,687.652039,85.811455,454.290009,75633.546875
2026-02-04,684.321106,85.593857,453.970001,73019.703125
2026-02-05,675.774475,86.523582,441.880005,62702.097656
2026-02-06,688.739014,86.582924,455.459991,70555.390625
2026-02-09,692.059998,86.563141,467.029999,70120.781250
2026-02-10,690.234924,87.562103,462.399994,68793.960938
2026-02-11,690.075439,87.097237,467.630005,66991.968750
2026-02-12,679.414551,88.254456,451.390015,66221.843750
2026-02-13,679.893188,88.739090,462.619995,68857.843750
2026-02-17,680.990173,88.887459,448.200012,67494.218750
2026-02-18,684.420837,88.551170,458.279999,66425.320312
2026-02-19,682.615723,88.640190,459.559998,66957.523438
2026-02-20,687.552307,88.432487,468.619995,68005.421875
2026-02-23,680.531494,88.758873,481.279999,64616.738281
2026-02-24,685.477905,88.917122,474.609985,64080.042969
2026-02-25,691.262207,88.927017,473.420013,67960.125000
2026-02-26,687.422607,89.283073,477.480011,67453.773438
2026-02-27,684.121643,89.827065,483.750000,65881.796875
2026-03-02,684.510620,88.925011,490.000000,68775.851562
2026-03-03,678.477112,88.746391,468.140015,68293.648438
2026-03-04,683.263977,88.468529,471.799988,72710.578125
2026-03-05,679.454407,88.111282,466.130005,70841.125000
2026-03-06,670.548706,87.783806,473.510010,68136.492188
2026-03-09,676.422729,88.547920,472.529999,68402.382812
2026-03-10,675.335632,87.605179,477.859985,69926.921875
2026-03-11,674.487976,86.473900,476.239990,70204.882812
